data,open,high,low,close
59,3452.0 ,3453.3 ,3451.8 ,3452.4 
60,3452.2 ,3453.7 ,3452.0 ,3452.4 
61,3452.6 ,3452.9 ,3451.4 ,3452.6 
62,3452.9 ,3453.3 ,3451.8 ,3451.8 
63,3451.9 ,3453.1 ,3451.3 ,3451.8 
64,3452.0 ,3452.3 ,3441.4 ,3444.4 
65,3444.3 ,3446.9 ,3442.5 ,3443.0 
66,3442.8 ,3446.3 ,3442.7 ,3443.2 
67,3443.2 ,3443.8 ,3432.3 ,3433.6 
68,3433.6 ,3437.0 ,3432.1 ,3434.1 
69,3434.1 ,3436.4 ,3432.5 ,3435.4 
70,3435.0 ,3436.6 ,3433.2 ,3434.5 
71,3410.9 ,3413.6 ,3408.4 ,3409.3 
72,3409.6 ,3411.1 ,3403.2 ,3404.9 
73,3404.9 ,3406.0 ,3401.5 ,3403.4 
74,3403.2 ,3405.2 ,3402.9 ,3403.7 
75,3403.7 ,3404.2 ,3398.9 ,3401.2 
76,3401.1 ,3402.9 ,3400.2 ,3401.6 
77,3401.3 ,3402.5 ,3399.8 ,3400.4 
78,3400.4 ,3400.5 ,3395.5 ,3396.8 
79,3396.6 ,3398.0 ,3393.9 ,3395.3 
80,3395.1 ,3395.4 ,3392.7 ,3395.0 
81,3394.4 ,3395.9 ,3392.8 ,3395.2 
82,3395.2 ,3395.8 ,3394.5 ,3395.0 
83,3395.0 ,3396.5 ,3394.8 ,3395.9 
84,3395.9 ,3396.1 ,3394.9 ,3395.4 
85,3395.4 ,3395.6 ,3392.9 ,3392.9 
86,3392.7 ,3393.4 ,3389.9 ,3389.9 
87,3390.1 ,3391.6 ,3388.1 ,3388.3 
88,3388.3 ,3389.7 ,3383.8 ,3385.2 
89,3385.1 ,3385.7 ,3379.2 ,3380.4 
90,3380.2 ,3381.1 ,3375.3 ,3376.2 
91,3376.1 ,3377.0 ,3370.4 ,3374.5 
92,3374.5 ,3376.1 ,3372.6 ,3375.9 
93,3376.1 ,3377.2 ,3375.4 ,3376.4 
94,3376.4 ,3376.5 ,3374.4 ,3374.6 
95,3374.3 ,3379.9 ,3371.9 ,3379.2 
96,3378.6 ,3378.7 ,3373.0 ,3373.0 
97,3373.0 ,3379.5 ,3372.6 ,3379.3 
98,3379.3 ,3381.6 ,3379.3 ,3380.2 
99,3380.2 ,3381.1 ,3378.4 ,3378.8 
100,3378.7 ,3379.9 ,3378.2 ,3379.3 
101,3379.5 ,3379.9 ,3369.9 ,3370.6 
102,3370.4 ,3373.2 ,3369.8 ,3372.3 
103,3372.3 ,3372.4 ,3365.8 ,3365.8 
104,3365.6 ,3366.1 ,3360.7 ,3362.2 
105,3361.9 ,3365.0 ,3359.9 ,3363.6 
106,3363.5 ,3364.1 ,3354.9 ,3354.9 
107,3354.9 ,3356.5 ,3349.6 ,3350.5 
108,3350.4 ,3350.5 ,3345.8 ,3345.9 
109,3345.8 ,3348.8 ,3344.4 ,3348.2 
110,3348.2 ,3348.2 ,3341.8 ,3345.3 
111,3345.2 ,3347.6 ,3342.1 ,3343.9 
112,3343.6 ,3344.9 ,3337.5 ,3339.6 
113,3339.5 ,3339.5 ,3327.2 ,3328.5 
114,3328.8 ,3330.9 ,3316.8 ,3318.7 
115,3318.5 ,3319.9 ,3311.7 ,3314.3 
116,3314.6 ,3316.4 ,3312.6 ,3316.3 
117,3316.0 ,3317.8 ,3313.0 ,3314.4 
118,3314.9 ,3317.3 ,3307.8 ,3316.8 
119,3316.7 ,3316.7 ,3312.8 ,3314.8 
120,3314.9 ,3314.9 ,3310.1 ,3310.5 
121,3310.5 ,3311.6 ,3301.4 ,3302.9 
122,3302.8 ,3306.3 ,3299.8 ,3304.9 
123,3304.3 ,3306.2 ,3302.7 ,3304.3 
124,3304.6 ,3307.0 ,3301.3 ,3303.5 
125,3303.4 ,3311.9 ,3302.5 ,3310.4 
126,3310.1 ,3310.4 ,3305.7 ,3307.7 
127,3307.7 ,3311.1 ,3306.8 ,3306.8 
128,3306.6 ,3308.3 ,3302.1 ,3302.1 
129,3301.8 ,3301.8 ,3294.2 ,3296.2 
130,3295.8 ,3297.9 ,3294.2 ,3297.8 
131,3297.6 ,3301.5 ,3294.1 ,3301.1 
132,3301.6 ,3301.6 ,3297.7 ,3298.9 
133,3298.9 ,3299.9 ,3297.7 ,3298.8 
134,3298.9 ,3308.3 ,3297.8 ,3306.2 
135,3305.3 ,3306.7 ,3302.9 ,3303.2 
136,3303.2 ,3303.4 ,3289.2 ,3289.2 
137,3288.4 ,3288.5 ,3270.5 ,3271.9 
138,3272.1 ,3273.1 ,3266.2 ,3268.6 
139,3268.7 ,3269.5 ,3245.9 ,3252.9 
140,3252.4 ,3253.1 ,3242.4 ,3247.2 
141,3247.2 ,3247.3 ,3229.6 ,3231.3 
142,3231.3 ,3231.4 ,3218.9 ,3230.6 
143,3230.6 ,3238.4 ,3228.0 ,3233.0 
144,3233.6 ,3234.8 ,3227.1 ,3229.0 
145,3229.0 ,3235.9 ,3224.1 ,3230.1 
146,3229.7 ,3235.3 ,3228.1 ,3229.6 
147,3229.3 ,3229.7 ,3209.9 ,3210.2 
148,3210.0 ,3214.7 ,3205.2 ,3208.2 
149,3207.8 ,3220.1 ,3207.2 ,3217.0 
150,3217.1 ,3218.4 ,3209.2 ,3209.2 
151,3208.6 ,3208.6 ,3192.2 ,3194.5 
152,3194.2 ,3200.6 ,3192.3 ,3198.8 
153,3199.1 ,3209.2 ,3196.4 ,3203.7 
154,3203.9 ,3208.3 ,3199.3 ,3206.0 
155,3205.8 ,3219.2 ,3203.2 ,3212.2 
156,3212.2 ,3212.6 ,3190.8 ,3195.3 
157,3195.2 ,3195.3 ,3181.8 ,3194.1 
158,3193.7 ,3201.2 ,3191.9 ,3197.5 
159,3197.3 ,3207.3 ,3197.0 ,3205.2 
160,3204.7 ,3211.0 ,3203.7 ,3209.7 
161,3228.5 ,3230.0 ,3216.1 ,3222.0 
162,3221.8 ,3228.7 ,3221.3 ,3227.5 
163,3227.5 ,3233.3 ,3224.6 ,3229.8 
164,3229.6 ,3232.0 ,3224.7 ,3227.4 
165,3227.6 ,3230.0 ,3225.5 ,3228.9 
166,3228.9 ,3236.5 ,3215.7 ,3220.1 
167,3219.1 ,3221.4 ,3209.2 ,3212.8 
168,3212.2 ,3214.4 ,3208.9 ,3213.2 
169,3213.2 ,3215.4 ,3206.9 ,3213.0 
170,3212.8 ,3214.8 ,3210.5 ,3213.7 
171,3213.7 ,3213.7 ,3199.5 ,3207.0 
172,3207.0 ,3208.9 ,3204.7 ,3206.4 
173,3206.3 ,3211.0 ,3206.3 ,3208.4 
174,3208.4 ,3214.3 ,3208.3 ,3213.2 
175,3213.4 ,3223.4 ,3212.6 ,3223.0 
176,3223.2 ,3223.2 ,3219.2 ,3221.3 
177,3221.5 ,3222.3 ,3218.5 ,3218.5 
178,3218.5 ,3218.8 ,3216.5 ,3216.5 
179,3216.6 ,3217.8 ,3215.6 ,3216.6 
180,3216.7 ,3218.4 ,3214.1 ,3215.0 
181,3215.1 ,3216.0 ,3209.9 ,3212.9 
182,3212.9 ,3224.8 ,3212.9 ,3223.1 
183,3222.7 ,3227.9 ,3221.2 ,3227.5 
184,3227.8 ,3228.4 ,3223.9 ,3226.8 
185,3226.6 ,3226.6 ,3222.3 ,3224.9 
186,3224.9 ,3228.5 ,3224.9 ,3225.3 
187,3225.3 ,3225.9 ,3218.3 ,3218.7 
188,3218.7 ,3219.6 ,3215.7 ,3217.0 
189,3217.2 ,3218.3 ,3214.0 ,3216.8 
190,3216.8 ,3221.5 ,3216.6 ,3220.7 
191,3219.9 ,3224.6 ,3219.8 ,3222.5 
192,3222.3 ,3227.2 ,3222.3 ,3227.2 
193,3226.8 ,3229.7 ,3225.4 ,3225.7 
194,3225.7 ,3226.4 ,3224.2 ,3224.8 
195,3224.9 ,3225.1 ,3221.6 ,3223.0 
196,3222.6 ,3223.3 ,3220.5 ,3220.9 
197,3220.9 ,3221.2 ,3217.5 ,3217.6 
198,3217.6 ,3218.1 ,3214.6 ,3215.4 
199,3215.4 ,3217.5 ,3214.3 ,3214.5 
200,3214.1 ,3216.8 ,3210.9 ,3211.6 
201,3211.6 ,3213.7 ,3207.7 ,3210.2 
202,3210.1 ,3211.5 ,3208.0 ,3210.0 
203,3210.0 ,3212.6 ,3210.0 ,3210.5 
204,3210.5 ,3216.7 ,3210.2 ,3215.8 
205,3215.8 ,3216.2 ,3214.2 ,3215.9 
206,3216.8 ,3218.1 ,3215.2 ,3215.7 
207,3215.5 ,3216.3 ,3214.3 ,3214.5 
208,3214.5 ,3215.9 ,3213.0 ,3213.0 
209,3212.9 ,3212.9 ,3208.1 ,3209.4 
210,3209.3 ,3209.8 ,3205.3 ,3206.6 
211,3206.8 ,3206.8 ,3196.1 ,3199.6 
212,3199.6 ,3201.2 ,3196.9 ,3200.0 
213,3200.2 ,3200.2 ,3192.9 ,3193.2 
214,3193.2 ,3196.2 ,3185.0 ,3185.4 
215,3185.2 ,3186.2 ,3180.7 ,3185.7 
216,3185.7 ,3188.5 ,3184.1 ,3187.1 
217,3187.1 ,3190.1 ,3184.5 ,3187.8 
218,3187.9 ,3191.0 ,3185.9 ,3189.8 
219,3189.7 ,3192.2 ,3188.8 ,3190.2 
220,3189.8 ,3190.6 ,3186.6 ,3188.7 
221,3188.7 ,3199.3 ,3186.8 ,3196.7 
222,3196.7 ,3197.9 ,3195.5 ,3196.6 
223,3196.8 ,3200.9 ,3196.6 ,3197.9 
224,3197.9 ,3199.7 ,3194.6 ,3195.2 
225,3194.9 ,3195.9 ,3192.5 ,3193.9 
226,3194.1 ,3194.1 ,3188.7 ,3189.0 
227,3189.0 ,3198.6 ,3188.5 ,3196.8 
228,3196.5 ,3228.1 ,3196.4 ,3224.6 
229,3224.6 ,3249.8 ,3221.0 ,3238.0 
230,3238.0 ,3246.4 ,3233.5 ,3233.8 
231,3233.8 ,3237.2 ,3229.9 ,3232.7 
232,3232.5 ,3234.0 ,3227.8 ,3230.2 
233,3229.5 ,3230.5 ,3223.5 ,3223.7 
234,3224.3 ,3230.7 ,3224.0 ,3230.7 
235,3231.0 ,3234.6 ,3221.9 ,3223.8 
236,3224.0 ,3227.9 ,3222.2 ,3224.7 
237,3225.0 ,3226.5 ,3218.7 ,3218.9 
238,3219.5 ,3230.1 ,3218.8 ,3226.6 
239,3226.6 ,3235.6 ,3224.5 ,3229.9 
240,3229.8 ,3233.8 ,3227.2 ,3227.2 
241,3227.2 ,3233.6 ,3225.6 ,3230.4 
242,3230.6 ,3232.8 ,3225.7 ,3225.8 
243,3225.7 ,3230.7 ,3225.5 ,3229.5 
244,3229.7 ,3235.7 ,3229.5 ,3230.3 
245,3231.0 ,3234.5 ,3227.0 ,3228.6 
246,3228.6 ,3229.2 ,3223.3 ,3225.1 
247,3224.8 ,3229.6 ,3224.8 ,3228.9 
248,3228.9 ,3230.5 ,3227.4 ,3229.1 
249,3228.8 ,3229.9 ,3228.0 ,3229.0 
250,3229.0 ,3230.2 ,3228.3 ,3228.4 
251,3231.7 ,3236.1 ,3226.3 ,3233.7 
252,3233.4 ,3238.6 ,3232.2 ,3236.3 
253,3236.6 ,3237.0 ,3233.7 ,3233.7 
254,3234.0 ,3234.8 ,3230.8 ,3233.6 
255,3233.3 ,3238.7 ,3231.5 ,3237.2 
256,3237.0 ,3237.4 ,3232.5 ,3232.8 
257,3233.0 ,3238.9 ,3232.5 ,3237.2 
258,3237.0 ,3237.5 ,3233.1 ,3236.4 
259,3236.7 ,3240.7 ,3234.8 ,3239.7 
260,3239.9 ,3242.2 ,3239.2 ,3241.8 
261,3242.0 ,3242.0 ,3239.1 ,3239.8 
262,3239.7 ,3243.6 ,3239.5 ,3242.3 
263,3242.2 ,3242.9 ,3238.2 ,3240.2 
264,3240.2 ,3240.2 ,3236.9 ,3238.0 
265,3238.0 ,3239.7 ,3238.0 ,3238.8 
266,3238.8 ,3239.8 ,3237.2 ,3237.7 
267,3238.0 ,3238.8 ,3235.1 ,3235.1 
268,3234.7 ,3236.7 ,3234.7 ,3236.1 
269,3236.3 ,3236.4 ,3233.6 ,3234.0 
270,3233.8 ,3234.0 ,3231.3 ,3233.3 
271,3233.3 ,3234.7 ,3232.4 ,3233.8 
272,3233.7 ,3235.4 ,3233.1 ,3235.4 
273,3235.7 ,3236.2 ,3234.4 ,3234.7 
274,3234.7 ,3236.0 ,3231.9 ,3231.9 
275,3231.9 ,3231.9 ,3223.7 ,3224.9 
276,3224.9 ,3226.3 ,3223.4 ,3225.6 
277,3225.6 ,3227.2 ,3223.6 ,3225.5 
278,3225.8 ,3226.1 ,3221.0 ,3222.4 
279,3222.4 ,3223.5 ,3220.5 ,3222.6 
280,3222.4 ,3225.3 ,3221.9 ,3224.8 
281,3225.0 ,3226.2 ,3224.4 ,3225.6 
282,3225.4 ,3229.0 ,3225.4 ,3228.2 
283,3228.4 ,3229.6 ,3226.4 ,3226.4 
284,3226.7 ,3227.6 ,3225.5 ,3226.8 
285,3226.8 ,3229.1 ,3226.8 ,3228.2 
286,3228.5 ,3230.0 ,3227.6 ,3228.1 
287,3228.1 ,3230.2 ,3227.5 ,3229.8 
288,3229.8 ,3230.0 ,3228.0 ,3228.3 
289,3228.3 ,3228.3 ,3226.1 ,3227.1 
290,3227.1 ,3229.0 ,3226.6 ,3228.7 
291,3228.9 ,3230.5 ,3227.4 ,3229.2 
292,3229.2 ,3234.6 ,3227.8 ,3234.4 
293,3234.3 ,3244.1 ,3234.3 ,3241.2 
294,3241.0 ,3241.9 ,3238.8 ,3239.6 
295,3239.5 ,3240.9 ,3239.5 ,3240.2 
296,3240.2 ,3242.4 ,3239.6 ,3240.2 
297,3240.2 ,3240.6 ,3238.7 ,3239.2 
298,3239.2 ,3240.4 ,3239.2 ,3239.5 
299,3239.5 ,3239.7 ,3237.8 ,3238.9 
300,3238.9 ,3250.0 ,3238.5 ,3247.5 
301,3247.5 ,3249.0 ,3246.3 ,3247.7 
302,3247.9 ,3254.1 ,3246.8 ,3250.9 
303,3250.7 ,3251.2 ,3246.3 ,3246.8 
304,3247.2 ,3248.6 ,3246.7 ,3247.4 
305,3247.0 ,3252.0 ,3245.2 ,3249.7 
306,3249.5 ,3253.9 ,3247.6 ,3251.6 
307,3251.5 ,3255.3 ,3249.7 ,3252.7 
308,3252.8 ,3257.0 ,3250.3 ,3256.7 
309,3257.2 ,3259.1 ,3255.3 ,3257.4 
310,3257.4 ,3259.3 ,3255.7 ,3256.0 
311,3256.2 ,3262.5 ,3255.9 ,3260.4 
312,3259.8 ,3262.6 ,3257.6 ,3257.6 
313,3257.8 ,3257.8 ,3252.8 ,3252.9 
314,3252.9 ,3254.3 ,3250.3 ,3252.2 
315,3252.3 ,3254.0 ,3251.7 ,3252.9 
316,3252.7 ,3257.0 ,3251.6 ,3254.7 
317,3255.0 ,3265.8 ,3253.5 ,3264.9 
318,3265.5 ,3266.2 ,3262.2 ,3266.2 
319,3266.4 ,3267.4 ,3263.8 ,3265.0 
320,3264.9 ,3269.1 ,3264.0 ,3267.3 
321,3266.8 ,3267.5 ,3262.9 ,3264.6 
322,3264.6 ,3268.5 ,3261.9 ,3264.5 
323,3265.0 ,3267.9 ,3263.6 ,3266.9 
324,3267.0 ,3270.5 ,3264.3 ,3269.3 
325,3269.3 ,3272.8 ,3268.5 ,3271.1 
326,3271.1 ,3274.9 ,3271.1 ,3272.0 
327,3272.2 ,3277.6 ,3271.7 ,3277.4 
328,3277.4 ,3282.5 ,3276.2 ,3281.7 
329,3281.7 ,3286.4 ,3279.9 ,3286.4 
330,3286.6 ,3291.9 ,3286.6 ,3288.2 
331,3288.2 ,3288.2 ,3283.5 ,3283.5 
332,3283.5 ,3286.1 ,3281.7 ,3284.4 
333,3284.4 ,3285.8 ,3280.3 ,3281.5 
334,3282.1 ,3287.0 ,3281.5 ,3285.2 
335,3285.2 ,3286.1 ,3278.7 ,3280.2 
336,3280.4 ,3281.5 ,3276.7 ,3279.4 
337,3279.4 ,3280.2 ,3276.7 ,3277.4 
338,3277.7 ,3279.1 ,3275.0 ,3276.0 
339,3276.4 ,3278.4 ,3276.0 ,3277.1 
340,3277.3 ,3280.6 ,3277.1 ,3280.1 
341,3274.4 ,3274.5 ,3268.5 ,3269.8 
342,3269.5 ,3270.0 ,3265.7 ,3266.5 
343,3266.7 ,3267.0 ,3261.7 ,3262.7 
344,3262.7 ,3264.3 ,3260.2 ,3260.7 
345,3260.7 ,3262.1 ,3257.2 ,3257.7 
346,3257.5 ,3261.6 ,3256.9 ,3259.7 
347,3259.5 ,3259.9 ,3249.2 ,3252.9 
348,3252.9 ,3253.6 ,3248.3 ,3250.5 
349,3250.5 ,3251.3 ,3247.4 ,3247.5 
350,3247.5 ,3252.4 ,3247.3 ,3251.9 
351,3251.7 ,3251.9 ,3243.5 ,3246.5 
352,3246.6 ,3251.2 ,3245.0 ,3250.4 
353,3250.1 ,3254.1 ,3249.7 ,3252.4 
354,3252.6 ,3253.9 ,3250.9 ,3253.4 
355,3252.9 ,3253.8 ,3251.8 ,3253.6 
356,3253.6 ,3258.6 ,3253.3 ,3253.3 
357,3253.2 ,3253.3 ,3234.7 ,3235.5 
358,3235.5 ,3237.5 ,3229.9 ,3233.8 
359,3233.8 ,3234.5 ,3227.2 ,3228.7 
360,3228.8 ,3229.4 ,3222.6 ,3225.8 
361,3226.1 ,3228.0 ,3224.7 ,3226.4 
362,3226.9 ,3229.9 ,3226.4 ,3228.4 
363,3228.7 ,3231.6 ,3227.7 ,3231.6 
364,3231.3 ,3233.7 ,3229.0 ,3233.1 
365,3232.8 ,3233.3 ,3225.7 ,3227.3 
366,3227.2 ,3233.3 ,3225.6 ,3230.9 
367,3231.6 ,3235.5 ,3229.1 ,3234.1 
368,3233.3 ,3234.6 ,3230.2 ,3232.8 
369,3232.8 ,3237.4 ,3232.6 ,3236.0 
370,3236.1 ,3239.6 ,3236.0 ,3238.4 
371,3238.4 ,3240.7 ,3236.4 ,3239.0 
372,3238.3 ,3239.0 ,3234.1 ,3234.9 
373,3234.3 ,3235.5 ,3229.5 ,3230.6 
374,3230.7 ,3230.8 ,3226.0 ,3227.3 
375,3227.3 ,3256.3 ,3224.6 ,3255.0 
376,3257.7 ,3262.8 ,3254.5 ,3261.2 
377,3261.3 ,3261.5 ,3255.6 ,3259.1 
378,3258.9 ,3267.3 ,3257.7 ,3259.7 
379,3259.6 ,3263.7 ,3257.4 ,3257.6 
380,3257.2 ,3261.7 ,3255.1 ,3256.8 
381,3256.8 ,3266.0 ,3256.8 ,3262.5 
382,3262.6 ,3264.2 ,3260.2 ,3261.5 
383,3261.3 ,3266.6 ,3260.5 ,3263.4 
384,3263.9 ,3264.7 ,3260.7 ,3263.7 
385,3263.5 ,3273.2 ,3263.3 ,3272.0 
386,3272.1 ,3272.3 ,3266.6 ,3266.7 
387,3266.9 ,3267.6 ,3261.3 ,3261.5 
388,3261.7 ,3262.2 ,3257.8 ,3258.8 
389,3258.8 ,3260.8 ,3253.2 ,3253.9 
390,3254.3 ,3260.1 ,3253.4 ,3257.0 
391,3257.0 ,3265.2 ,3257.0 ,3260.7 
392,3260.7 ,3267.1 ,3257.6 ,3266.9 
393,3266.6 ,3269.1 ,3265.3 ,3265.8 
394,3265.7 ,3269.2 ,3265.7 ,3268.0 
395,3268.4 ,3275.1 ,3268.2 ,3271.1 
396,3271.2 ,3273.6 ,3266.7 ,3266.7 
397,3266.7 ,3266.9 ,3263.0 ,3266.2 
398,3266.2 ,3279.0 ,3263.3 ,3278.8 
399,3279.3 ,3281.4 ,3275.6 ,3280.2 
400,3280.2 ,3281.5 ,3277.9 ,3279.4 
401,3278.7 ,3280.3 ,3276.7 ,3276.7 
402,3276.7 ,3278.7 ,3275.1 ,3277.2 
403,3276.7 ,3284.2 ,3272.1 ,3273.3 
404,3272.9 ,3273.5 ,3267.4 ,3268.0 
405,3268.4 ,3271.2 ,3265.9 ,3265.9 
406,3265.8 ,3269.2 ,3264.2 ,3266.8 
407,3267.3 ,3272.7 ,3263.8 ,3267.9 
408,3267.6 ,3268.9 ,3257.9 ,3260.8 
409,3260.8 ,3264.2 ,3260.0 ,3262.9 
410,3262.9 ,3265.8 ,3258.4 ,3265.5 
411,3265.6 ,3267.6 ,3263.6 ,3267.0 
412,3267.0 ,3269.5 ,3264.6 ,3266.1 
413,3266.1 ,3266.8 ,3259.8 ,3262.4 
414,3262.2 ,3266.7 ,3258.8 ,3260.5 
415,3260.5 ,3261.3 ,3256.2 ,3257.6 
416,3257.6 ,3257.6 ,3243.8 ,3245.0 
417,3245.1 ,3249.5 ,3244.6 ,3247.7 
418,3247.9 ,3249.4 ,3244.1 ,3247.5 
419,3247.5 ,3252.6 ,3247.3 ,3250.8 
420,3251.2 ,3252.3 ,3249.6 ,3250.2 
421,3250.0 ,3250.8 ,3244.3 ,3248.1 
422,3248.0 ,3249.5 ,3245.5 ,3246.6 
423,3246.7 ,3246.7 ,3240.6 ,3241.5 
424,3242.0 ,3244.9 ,3241.2 ,3243.7 
425,3243.9 ,3248.1 ,3243.7 ,3246.9 
426,3246.9 ,3250.7 ,3244.1 ,3249.4 
427,3249.4 ,3249.8 ,3248.1 ,3248.5 
428,3248.5 ,3251.0 ,3247.7 ,3250.4 
429,3250.0 ,3250.7 ,3249.1 ,3250.6 
430,3250.6 ,3250.9 ,3249.9 ,3249.9 
431,3259.1 ,3267.7 ,3258.5 ,3265.7 
432,3266.0 ,3268.5 ,3263.5 ,3265.1 
433,3265.4 ,3266.6 ,3261.6 ,3266.4 
434,3266.2 ,3268.6 ,3263.5 ,3266.5 
435,3266.5 ,3266.5 ,3260.3 ,3261.9 
436,3261.9 ,3268.9 ,3260.8 ,3266.7 
437,3266.9 ,3272.4 ,3266.7 ,3270.3 
438,3270.4 ,3272.8 ,3269.2 ,3270.0 
439,3269.8 ,3273.2 ,3268.1 ,3268.4 
440,3268.4 ,3268.8 ,3264.3 ,3264.4 
441,3264.4 ,3266.2 ,3262.2 ,3262.3 
442,3262.0 ,3263.8 ,3261.1 ,3262.0 
443,3262.5 ,3263.7 ,3260.0 ,3263.1 
444,3263.1 ,3266.5 ,3263.1 ,3265.3 
445,3265.5 ,3266.5 ,3264.6 ,3265.0 
446,3265.0 ,3269.0 ,3264.1 ,3267.2 
447,3267.2 ,3272.0 ,3266.3 ,3271.3 
448,3271.6 ,3274.1 ,3271.1 ,3273.0 
449,3273.0 ,3274.3 ,3271.1 ,3273.1 
450,3272.8 ,3273.3 ,3270.5 ,3272.0 
451,3272.3 ,3275.6 ,3270.9 ,3274.5 
452,3274.5 ,3276.2 ,3272.0 ,3273.9 
453,3274.4 ,3274.4 ,3270.6 ,3270.6 
454,3271.3 ,3271.3 ,3268.8 ,3269.5 
455,3269.3 ,3271.9 ,3269.3 ,3270.0 
456,3270.3 ,3273.4 ,3269.0 ,3272.2 
457,3271.7 ,3274.3 ,3271.1 ,3271.6 
458,3271.6 ,3272.1 ,3261.1 ,3262.8 
459,3262.8 ,3264.4 ,3262.0 ,3263.4 
460,3263.2 ,3263.8 ,3259.4 ,3262.8 
461,3262.8 ,3265.7 ,3262.8 ,3264.6 
462,3264.6 ,3265.0 ,3259.2 ,3261.5 
463,3261.0 ,3262.3 ,3259.3 ,3260.7 
464,3260.8 ,3260.8 ,3256.4 ,3257.3 
465,3257.3 ,3259.6 ,3257.0 ,3257.1 
466,3257.5 ,3259.0 ,3256.3 ,3258.3 
467,3258.3 ,3259.4 ,3257.6 ,3258.1 
468,3258.1 ,3260.4 ,3258.1 ,3259.4 
469,3259.4 ,3259.4 ,3254.1 ,3254.2 
470,3254.1 ,3255.9 ,3251.5 ,3251.9 
471,3251.9 ,3254.5 ,3251.2 ,3251.9 
472,3251.9 ,3254.0 ,3251.9 ,3253.3 
473,3253.1 ,3253.8 ,3249.1 ,3253.8 
474,3253.8 ,3255.8 ,3253.8 ,3254.1 
475,3254.3 ,3255.7 ,3253.9 ,3255.2 
476,3255.2 ,3255.7 ,3251.6 ,3252.5 
477,3252.5 ,3252.5 ,3248.2 ,3249.2 
478,3248.9 ,3250.8 ,3248.8 ,3249.1 
479,3249.1 ,3250.3 ,3247.4 ,3249.7 
480,3249.9 ,3251.1 ,3248.7 ,3250.9 
481,3250.9 ,3251.4 ,3249.1 ,3250.1 
482,3250.2 ,3251.2 ,3249.9 ,3250.5 
483,3250.1 ,3250.9 ,3242.5 ,3242.5 
484,3242.8 ,3243.7 ,3240.2 ,3240.9 
485,3240.7 ,3241.6 ,3236.7 ,3238.6 
486,3238.8 ,3240.7 ,3237.6 ,3239.1 
487,3238.9 ,3239.2 ,3235.5 ,3235.7 
488,3235.3 ,3241.7 ,3234.4 ,3240.8 
489,3241.2 ,3243.6 ,3239.8 ,3242.6 
490,3242.7 ,3244.2 ,3241.7 ,3242.1 
491,3242.3 ,3246.6 ,3242.1 ,3245.4 
492,3245.4 ,3246.9 ,3241.0 ,3241.0 
493,3240.4 ,3242.7 ,3239.6 ,3242.4 
494,3242.3 ,3256.3 ,3241.6 ,3255.8 
495,3256.4 ,3260.5 ,3255.5 ,3259.9 
496,3259.6 ,3261.9 ,3259.4 ,3260.9 
497,3260.7 ,3262.5 ,3259.1 ,3259.9 
498,3260.4 ,3261.3 ,3258.2 ,3258.8 
499,3258.6 ,3259.5 ,3258.2 ,3259.2 
500,3259.0 ,3265.1 ,3256.3 ,3263.6 
501,3263.1 ,3263.1 ,3256.5 ,3256.5 
502,3257.0 ,3258.3 ,3253.6 ,3254.3 
503,3254.8 ,3256.5 ,3253.8 ,3255.6 
504,3256.0 ,3256.0 ,3252.1 ,3253.0 
505,3253.2 ,3253.5 ,3248.2 ,3248.6 
506,3248.8 ,3249.6 ,3247.3 ,3248.8 
507,3248.8 ,3250.9 ,3243.7 ,3250.4 
508,3250.5 ,3251.7 ,3250.0 ,3251.3 
509,3251.3 ,3252.3 ,3247.2 ,3247.5 
510,3247.3 ,3248.4 ,3243.7 ,3246.8 
511,3247.0 ,3247.2 ,3241.4 ,3242.4 
512,3242.4 ,3246.6 ,3240.9 ,3245.0 
513,3245.0 ,3245.7 ,3241.0 ,3242.2 
514,3242.2 ,3244.4 ,3241.8 ,3241.8 
515,3241.6 ,3244.2 ,3241.6 ,3243.4 
516,3243.4 ,3246.3 ,3243.0 ,3244.7 
517,3245.2 ,3245.4 ,3241.2 ,3242.2 
518,3242.0 ,3242.5 ,3235.7 ,3235.7 
519,3235.7 ,3238.4 ,3235.2 ,3237.1 
520,3237.0 ,3237.6 ,3235.2 ,3235.4 
521,3262.2 ,3265.2 ,3260.0 ,3261.5 
522,3261.3 ,3265.0 ,3260.9 ,3264.4 
523,3264.5 ,3264.5 ,3258.6 ,3259.5 
524,3259.3 ,3260.7 ,3258.5 ,3259.9 
525,3260.4 ,3262.5 ,3258.1 ,3262.5 
526,3261.8 ,3262.5 ,3254.7 ,3256.7 
527,3256.5 ,3257.8 ,3253.1 ,3253.1 
528,3253.1 ,3254.5 ,3249.8 ,3251.7 
529,3251.7 ,3252.0 ,3249.1 ,3249.3 
530,3249.2 ,3250.9 ,3245.8 ,3248.0 
531,3248.0 ,3251.9 ,3246.9 ,3250.5 
532,3250.5 ,3251.6 ,3249.9 ,3250.6 
533,3251.1 ,3251.5 ,3248.6 ,3249.9 
534,3250.0 ,3250.2 ,3242.2 ,3243.3 
535,3243.5 ,3244.0 ,3237.7 ,3240.7 
536,3240.6 ,3241.3 ,3238.5 ,3238.5 
537,3238.0 ,3241.6 ,3236.7 ,3240.3 
538,3240.1 ,3243.2 ,3239.1 ,3243.0 
539,3243.0 ,3246.3 ,3241.9 ,3245.0 
540,3245.2 ,3249.3 ,3244.5 ,3248.5 
